Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,Unemployment,Month,Year
9,495692.19,0,69.08,2.603,6.56,October,2010
9,505069.21,0,65.35,2.633,6.56,October,2010
9,454769.68,0,67.36,2.72,6.56,October,2010
9,466322.76,0,69.99,2.725,6.56,October,2010
9,508801.61,0,64.43,2.716,6.56,October,2010
9,517869.97,0,58.69,2.689,6.56,November,2010
9,520846.68,0,61.59,2.728,6.56,November,2010
9,519823.3,0,49.96,2.771,6.56,November,2010
9,768070.53,1,60.18,2.735,6.56,November,2010
9,578164.82,0,49.89,2.708,6.56,December,2010
9,618121.82,0,46.1,2.843,6.56,December,2010
9,685243.2,0,49.7,2.869,6.56,December,2010
9,873347.55,0,50.93,2.886,6.56,December,2010
9,459770.85,1,45.92,2.943,6.56,December,2010
9,490981.78,0,41.82,2.976,6.416,January,2011
9,458086.69,0,36.43,2.983,6.416,January,2011
9,454021.69,0,44.72,3.016,6.416,January,2011
9,463561.48,0,43.9,3.01,6.416,January,2011
9,544612.28,0,31.82,2.989,6.416,February,2011
9,555279.02,1,34.13,3.022,6.416,February,2011
9,610985.56,0,58.5,3.045,6.416,February,2011
9,513107.2,0,59.01,3.065,6.416,February,2011
9,542016.18,0,60.67,3.288,6.416,March,2011
9,517783.5,0,54.75,3.459,6.416,March,2011
9,515226.11,0,63.82,3.488,6.416,March,2011
9,497488.4,0,68.79,3.473,6.416,March,2011
9,520962.14,0,56.12,3.524,6.38,April,2011
9,561625.92,0,71.4,3.622,6.38,April,2011
9,528420.28,0,71.9,3.743,6.38,April,2011
9,549502.11,0,72.35,3.807,6.38,April,2011
9,532226.2,0,70.85,3.81,6.38,April,2011
9,545251.1,0,62.2,3.906,6.38,May,2011
9,539126.0,0,77.66,3.899,6.38,May,2011
9,518266.9,0,70.49,3.907,6.38,May,2011
9,553834.04,0,80.42,3.786,6.38,May,2011
9,587004.29,0,85.8,3.699,6.38,June,2011
9,550076.32,0,85.81,3.648,6.38,June,2011
9,558671.14,0,89.15,3.637,6.38,June,2011
9,538745.93,0,86.74,3.594,6.38,June,2011
9,537064.03,0,89.14,3.524,6.404,July,2011
9,535983.13,0,89.04,3.48,6.404,July,2011
9,512834.04,0,90.45,3.575,6.404,July,2011
9,491449.94,0,89.08,3.651,6.404,July,2011
9,471449.98,0,91.1,3.682,6.404,July,2011
9,554879.67,0,91.52,3.684,6.404,August,2011
9,520284.79,0,91.63,3.638,6.404,August,2011
9,540819.44,0,85.8,3.554,6.404,August,2011
9,542663.53,0,88.95,3.523,6.404,August,2011
9,544643.33,0,89.33,3.533,6.404,September,2011
9,528784.86,1,75.65,3.546,6.404,September,2011
9,500274.03,0,77.95,3.526,6.404,September,2011
9,506743.78,0,74.42,3.467,6.404,September,2011
9,508567.04,0,78.45,3.355,6.404,September,2011
9,553836.98,0,72.62,3.285,6.054,October,2011
9,529515.66,0,67.27,3.274,6.054,October,2011
9,557075.21,0,65.46,3.353,6.054,October,2011
9,548527.49,0,63.96,3.372,6.054,October,2011
9,597855.07,0,54.46,3.332,6.054,November,2011
9,594574.12,0,58.28,3.297,6.054,November,2011
9,542414.27,0,58.8,3.308,6.054,November,2011
9,814753.5,1,54.32,3.236,6.054,November,2011
9,613115.21,0,46.84,3.172,6.054,December,2011
9,630327.28,0,37.65,3.158,6.054,December,2011
9,705557.97,0,47.31,3.159,6.054,December,2011
9,905324.68,0,44.43,3.112,6.054,December,2011
9,549788.36,1,43.41,3.129,6.054,December,2011
9,519585.67,0,47.54,3.157,5.667,January,2012
9,474964.6,0,42.44,3.261,5.667,January,2012
9,480130.04,0,51.56,3.268,5.667,January,2012
9,482451.21,0,49.38,3.29,5.667,January,2012
9,549967.89,0,54.43,3.36,5.667,February,2012
9,609736.12,1,44.03,3.409,5.667,February,2012
9,658965.05,0,43.81,3.51,5.667,February,2012
9,563578.79,0,53.67,3.555,5.667,February,2012
9,619498.28,0,57.2,3.63,5.667,March,2012
9,574955.95,0,54.03,3.669,5.667,March,2012
9,550373.57,0,59.94,3.734,5.667,March,2012
9,550791.32,0,58.79,3.787,5.667,March,2012
9,574985.37,0,67.87,3.845,5.667,March,2012
9,677885.99,0,68.83,3.891,5.539,April,2012
9,578539.86,0,69.19,3.891,5.539,April,2012
9,542819.03,0,68.04,3.877,5.539,April,2012
9,550414.99,0,73.07,3.814,5.539,April,2012
9,586289.08,0,78.98,3.749,5.539,May,2012
9,592572.3,0,70.94,3.688,5.539,May,2012
9,571463.93,0,69.52,3.63,5.539,May,2012
9,547226.0,0,79.69,3.561,5.539,May,2012
9,583648.59,0,80.26,3.501,5.539,June,2012
9,582525.42,0,78.91,3.452,5.539,June,2012
9,564606.1,0,82.21,3.393,5.539,June,2012
9,562173.12,0,81.05,3.346,5.539,June,2012
9,544770.7,0,87.18,3.286,5.539,June,2012
9,578790.36,0,84.15,3.227,5.277,July,2012
9,536537.64,0,82.39,3.256,5.277,July,2012
9,513991.57,0,83.39,3.311,5.277,July,2012
9,495951.0,0,86.41,3.407,5.277,July,2012
9,533887.54,0,90.23,3.417,5.277,August,2012
9,538713.47,0,88.66,3.494,5.277,August,2012
9,535153.47,0,86.37,3.571,5.277,August,2012
9,572887.78,0,77.9,3.62,5.277,August,2012
9,576879.15,0,80.71,3.638,5.277,August,2012
9,565812.29,1,87.93,3.73,5.277,September,2012
9,523427.35,0,73.55,3.717,5.277,September,2012
9,533756.88,0,69.92,3.721,5.277,September,2012
9,516361.06,0,76.8,3.666,5.277,September,2012
9,606755.3,0,66.61,3.617,4.954,October,2012
9,558464.8,0,60.09,3.601,4.954,October,2012
9,542009.46,0,68.01,3.594,4.954,October,2012
9,549731.49,0,69.52,3.506,4.954,October,2012
10,2193048.75,0,54.34,2.962,9.765,February,2010
10,2176028.52,1,49.96,2.828,9.765,February,2010
10,2113432.58,0,58.22,2.915,9.765,February,2010
10,2006774.96,0,52.77,2.825,9.765,February,2010
10,1987090.09,0,55.92,2.877,9.765,March,2010
10,1941346.13,0,52.33,3.034,9.765,March,2010
10,1946875.06,0,61.46,3.054,9.765,March,2010
10,1893532.46,0,60.05,2.98,9.765,March,2010
10,2138651.97,0,63.66,3.086,9.524,April,2010
10,2041069.37,0,65.29,3.004,9.524,April,2010
10,1826241.44,0,69.74,3.109,9.524,April,2010
10,1829521.83,0,66.42,3.05,9.524,April,2010
10,1790694.59,0,69.76,3.105,9.524,April,2010
10,1921432.16,0,71.06,3.127,9.524,May,2010
10,1808056.41,0,73.88,3.145,9.524,May,2010
10,1847613.58,0,78.32,3.12,9.524,May,2010
10,1904618.17,0,76.67,3.058,9.524,May,2010
10,1931406.28,0,82.82,2.941,9.524,June,2010
10,1827521.71,0,89.67,3.057,9.524,June,2010
10,1837636.24,0,83.49,2.935,9.524,June,2010
10,1768172.31,0,90.32,3.084,9.524,June,2010
10,1845893.87,0,92.89,2.978,9.199,July,2010
10,1769793.37,0,91.03,3.1,9.199,July,2010
10,1828052.47,0,91.8,2.971,9.199,July,2010
10,1831676.03,0,88.44,3.112,9.199,July,2010
10,1832664.03,0,85.03,3.017,9.199,July,2010
10,1949236.09,0,86.13,3.123,9.199,August,2010
10,1962996.7,0,88.37,3.049,9.199,August,2010
10,1983190.56,0,89.88,3.041,9.199,August,2010
10,1727565.42,0,84.99,3.022,9.199,August,2010
10,1766331.45,0,83.8,3.087,9.199,September,2010
10,1720530.23,1,84.04,2.961,9.199,September,2010
10,1716755.78,0,85.52,3.028,9.199,September,2010
10,1655036.75,0,85.75,2.939,9.199,September,2010
10,1645892.97,0,86.01,3.001,9.003,October,2010
10,1772192.42,0,77.04,2.924,9.003,October,2010
10,1703850.25,0,75.48,3.08,9.003,October,2010
10,1740234.06,0,68.12,3.014,9.003,October,2010
10,1741308.56,0,68.76,3.13,9.003,October,2010
10,1832211.96,0,71.04,3.009,9.003,November,2010
10,1895901.59,0,61.24,3.13,9.003,November,2010
10,1949177.13,0,58.83,3.047,9.003,November,2010
10,2939946.38,1,55.33,3.162,9.003,November,2010
10,2251206.64,0,51.17,3.041,9.003,December,2010
10,2411790.21,0,60.51,3.091,9.003,December,2010
10,2811646.85,0,59.15,3.125,9.003,December,2010
10,3749057.69,0,57.06,3.236,9.003,December,2010
10,1707298.14,1,49.67,3.148,9.003,December,2010
10,1714309.9,0,43.43,3.287,8.744,January,2011
10,1710803.59,0,49.98,3.312,8.744,January,2011
10,1677556.18,0,56.75,3.336,8.744,January,2011
10,1715769.05,0,53.03,3.231,8.744,January,2011
10,1968045.91,0,44.88,3.348,8.744,February,2011
10,2115408.31,1,51.51,3.381,8.744,February,2011
10,2106934.55,0,61.77,3.43,8.744,February,2011
10,1967996.71,0,53.59,3.398,8.744,February,2011
10,1958003.19,0,56.96,3.674,8.744,March,2011
10,1933469.15,0,64.22,3.63,8.744,March,2011
10,1884734.31,0,70.12,3.892,8.744,March,2011
10,1815798.85,0,62.53,3.716,8.744,March,2011
10,1827733.18,0,67.64,3.772,8.494,April,2011
10,1870720.73,0,73.03,3.818,8.494,April,2011
10,1781767.22,0,61.05,4.089,8.494,April,2011
10,2004831.14,0,75.93,3.917,8.494,April,2011
10,1873646.34,0,73.38,4.151,8.494,April,2011
10,1841369.99,0,73.56,4.193,8.494,May,2011
10,1712995.44,0,74.04,4.202,8.494,May,2011
10,1720908.01,0,72.62,3.99,8.494,May,2011
10,1743000.38,0,78.62,3.933,8.494,May,2011
10,1792210.89,0,81.87,3.893,8.494,June,2011
10,1740063.1,0,84.57,3.981,8.494,June,2011
10,1817934.76,0,87.96,3.935,8.494,June,2011
10,1711813.13,0,90.69,3.807,8.494,June,2011
10,1751369.75,0,95.36,3.842,8.257,July,2011
10,1699708.38,0,88.57,3.793,8.257,July,2011
10,1775068.4,0,86.01,3.779,8.257,July,2011
10,1774342.61,0,88.59,3.697,8.257,July,2011
10,1745841.33,0,86.75,3.694,8.257,July,2011
10,1886299.98,0,89.8,3.803,8.257,August,2011
10,1917397.63,0,85.61,3.794,8.257,August,2011
10,1954849.68,0,87.4,3.743,8.257,August,2011
10,1728399.07,0,91.59,3.663,8.257,August,2011
10,1758587.35,0,91.61,3.798,8.257,September,2011
10,1670579.82,1,89.06,3.771,8.257,September,2011
10,1650894.3,0,77.49,3.784,8.257,September,2011
10,1685910.53,0,82.51,3.789,8.257,September,2011
10,1627707.31,0,82.27,3.877,8.257,September,2011
10,1788227.6,0,75.01,3.827,7.874,October,2011
10,1704753.02,0,70.27,3.698,7.874,October,2011
10,1745928.56,0,77.91,3.842,7.874,October,2011
10,1771792.97,0,72.79,3.843,7.874,October,2011
10,1904438.59,0,68.57,3.828,7.874,November,2011
10,2076570.84,0,55.28,3.677,7.874,November,2011
10,1869087.85,0,58.97,3.669,7.874,November,2011
10,2950198.64,1,60.68,3.76,7.874,November,2011
10,2068097.18,0,57.29,3.701,7.874,December,2011
10,2429310.9,0,42.58,3.644,7.874,December,2011
10,2555031.18,0,50.53,3.489,7.874,December,2011
10,3487986.89,0,48.36,3.541,7.874,December,2011
10,1930690.37,1,48.92,3.428,7.874,December,2011
10,1683401.78,0,59.85,3.443,7.545,January,2012
10,1711562.73,0,51.0,3.477,7.545,January,2012
10,1675562.94,0,54.51,3.66,7.545,January,2012
10,1632406.0,0,53.59,3.675,7.545,January,2012
10,1867403.01,0,56.85,3.543,7.545,February,2012
10,2218595.8,1,55.73,3.722,7.545,February,2012
10,2168709.76,0,54.12,3.781,7.545,February,2012
10,2039415.74,0,56.02,3.95,7.545,February,2012
10,1990371.02,0,57.62,3.882,7.545,March,2012
10,1917483.1,0,57.65,3.963,7.545,March,2012
10,1930814.66,0,62.11,4.273,7.545,March,2012
10,1837457.69,0,56.54,4.288,7.545,March,2012
10,1815760.42,0,67.92,4.294,7.545,March,2012
10,2163384.17,0,65.99,4.282,7.382,April,2012
10,1974687.51,0,70.28,4.254,7.382,April,2012
10,1777166.53,0,67.75,4.111,7.382,April,2012
10,1712987.56,0,80.11,4.088,7.382,April,2012
10,1821364.42,0,77.02,4.058,7.382,May,2012
10,1792345.3,0,76.03,4.186,7.382,May,2012
10,1795152.73,0,85.19,4.308,7.382,May,2012
10,1830939.1,0,86.03,4.127,7.382,May,2012
10,1767471.48,0,80.06,4.277,7.382,June,2012
10,1840491.41,0,86.87,4.103,7.382,June,2012
10,1811562.88,0,88.58,4.144,7.382,June,2012
10,1755334.18,0,89.92,4.014,7.382,June,2012
10,1707481.9,0,91.36,3.875,7.382,June,2012
10,1805999.79,0,86.87,3.666,7.17,July,2012
10,1765571.91,0,89.8,3.723,7.17,July,2012
10,1869967.03,0,84.45,3.589,7.17,July,2012
10,1817603.66,0,83.98,3.769,7.17,July,2012
10,1939440.09,0,84.76,3.595,7.17,August,2012
10,1880436.94,0,90.78,3.811,7.17,August,2012
10,1827797.4,0,88.83,4.002,7.17,August,2012
10,1764984.15,0,82.5,4.055,7.17,August,2012
10,1650285.54,0,86.97,3.886,7.17,August,2012
10,1708283.28,1,83.07,4.124,7.17,September,2012
10,1640168.99,0,78.47,3.966,7.17,September,2012
10,1671857.57,0,81.93,4.125,7.17,September,2012
10,1694862.41,0,82.52,3.966,7.17,September,2012
10,1758971.38,0,80.88,4.132,6.943,October,2012
10,1713889.11,0,76.03,4.468,6.943,October,2012
10,1734834.82,0,72.71,4.449,6.943,October,2012
10,1744349.05,0,70.5,4.301,6.943,October,2012
11,1528008.64,0,46.04,2.572,7.368,February,2010
11,1574684.08,1,48.01,2.548,7.368,February,2010
11,1503298.7,0,48.3,2.514,7.368,February,2010
11,1336404.65,0,52.79,2.561,7.368,February,2010
11,1426622.65,0,53.96,2.625,7.368,March,2010
11,1331883.16,0,64.1,2.667,7.368,March,2010
11,1364207.0,0,61.51,2.72,7.368,March,2010
11,1245624.27,0,58.09,2.732,7.368,March,2010
11,1446210.26,0,66.16,2.719,7.343,April,2010
11,1470308.32,0,69.57,2.77,7.343,April,2010
11,1323243.35,0,67.81,2.808,7.343,April,2010
11,1283766.55,0,68.37,2.795,7.343,April,2010
11,1239766.89,0,71.13,2.78,7.343,April,2010
11,1312329.78,0,75.57,2.835,7.343,May,2010
11,1266796.13,0,77.64,2.854,7.343,May,2010
11,1271646.62,0,76.97,2.826,7.343,May,2010
11,1264272.52,0,79.69,2.759,7.343,May,2010
11,1396322.19,0,79.66,2.705,7.343,June,2010
11,1339570.85,0,82.81,2.668,7.343,June,2010
11,1336522.92,0,84.13,2.637,7.343,June,2010
11,1262025.08,0,84.5,2.653,7.343,June,2010
11,1302600.14,0,83.09,2.669,7.346,July,2010
11,1280156.47,0,83.01,2.642,7.346,July,2010
11,1290609.54,0,84.9,2.623,7.346,July,2010
11,1244390.03,0,84.57,2.608,7.346,July,2010
11,1250178.89,0,83.26,2.64,7.346,July,2010
11,1369634.92,0,86.54,2.627,7.346,August,2010
11,1384339.1,0,87.73,2.692,7.346,August,2010
11,1430192.37,0,88.93,2.664,7.346,August,2010
11,1311263.07,0,87.7,2.619,7.346,August,2010
11,1303914.27,0,84.94,2.577,7.346,September,2010
11,1231428.46,1,81.93,2.565,7.346,September,2010
11,1215676.31,0,83.04,2.582,7.346,September,2010
11,1170103.25,0,77.36,2.624,7.346,September,2010
11,1182490.46,0,75.11,2.603,7.564,October,2010
11,1293472.8,0,68.71,2.633,7.564,October,2010
11,1175003.67,0,71.46,2.72,7.564,October,2010
11,1169831.38,0,72.6,2.725,7.564,October,2010
11,1195036.0,0,74.21,2.716,7.564,October,2010
11,1332759.13,0,64.41,2.689,7.564,November,2010
11,1281675.6,0,63.74,2.728,7.564,November,2010
11,1292346.57,0,58.63,2.771,7.564,November,2010
11,1757242.51,1,69.9,2.735,7.564,November,2010
11,1380522.64,0,55.9,2.708,7.564,December,2010
11,1564516.43,0,53.33,2.843,7.564,December,2010
11,1843971.15,0,54.63,2.869,7.564,December,2010
11,2306265.36,0,59.33,2.886,7.564,December,2010
11,1172003.1,1,55.03,2.943,7.564,December,2010
11,1178905.44,0,54.43,2.976,7.551,January,2011
11,1194449.78,0,45.34,2.983,7.551,January,2011
11,1187776.19,0,51.51,3.016,7.551,January,2011
11,1100418.69,0,51.04,3.01,7.551,January,2011
11,1422546.05,0,47.17,2.989,7.551,February,2011
11,1419236.9,1,44.61,3.022,7.551,February,2011
11,1554747.15,0,61.5,3.045,7.551,February,2011
11,1323999.36,0,68.74,3.065,7.551,February,2011
11,1399456.99,0,66.5,3.288,7.551,March,2011
11,1314557.31,0,63.29,3.459,7.551,March,2011
11,1391813.69,0,70.17,3.488,7.551,March,2011
11,1229777.24,0,73.74,3.473,7.551,March,2011
11,1258674.12,0,69.1,3.524,7.574,April,2011
11,1327401.06,0,73.57,3.622,7.574,April,2011
11,1312905.8,0,76.64,3.743,7.574,April,2011
11,1388118.53,0,78.31,3.807,7.574,April,2011
11,1357589.89,0,79.97,3.81,7.574,April,2011
11,1331453.41,0,71.39,3.906,7.574,May,2011
11,1277959.42,0,80.93,3.899,7.574,May,2011
11,1239466.97,0,76.97,3.907,7.574,May,2011
11,1216876.52,0,85.61,3.786,7.574,May,2011
11,1343637.0,0,86.14,3.699,7.574,June,2011
11,1314626.75,0,85.79,3.648,7.574,June,2011
11,1337506.74,0,87.9,3.637,7.574,June,2011
11,1254587.84,0,86.13,3.594,7.574,June,2011
11,1297472.06,0,86.43,3.524,7.567,July,2011
11,1334627.96,0,87.17,3.48,7.567,July,2011
11,1266546.73,0,88.3,3.575,7.567,July,2011
11,1290576.44,0,87.8,3.651,7.567,July,2011
11,1212938.67,0,89.46,3.682,7.567,July,2011
11,1403198.94,0,90.04,3.684,7.567,August,2011
11,1354188.43,0,90.3,3.638,7.567,August,2011
11,1484169.74,0,89.51,3.554,7.567,August,2011
11,1304706.75,0,89.09,3.523,7.567,August,2011
11,1297792.41,0,91.44,3.533,7.567,September,2011
11,1249439.95,1,84.91,3.546,7.567,September,2011
11,1270816.01,0,85.11,3.526,7.567,September,2011
11,1235775.15,0,82.14,3.467,7.567,September,2011
11,1190515.83,0,84.4,3.355,7.567,September,2011
11,1346271.06,0,76.97,3.285,7.197,October,2011
11,1286388.96,0,75.56,3.274,7.197,October,2011
11,1325107.53,0,70.91,3.353,7.197,October,2011
11,1310684.1,0,72.66,3.372,7.197,October,2011
11,1458287.38,0,61.13,3.332,7.197,November,2011
11,1366053.69,0,64.2,3.297,7.197,November,2011
11,1315091.63,0,66.17,3.308,7.197,November,2011
11,1848953.48,1,70.03,3.236,7.197,November,2011
11,1399322.44,0,56.89,3.172,7.197,December,2011
11,1646655.94,0,50.63,3.158,7.197,December,2011
11,1783910.06,0,59.69,3.159,7.197,December,2011
11,2213518.5,0,54.29,3.112,7.197,December,2011
11,1352084.21,1,48.86,3.129,7.197,December,2011
11,1283885.55,0,54.44,3.157,6.833,January,2012
11,1264736.59,0,,3.261,6.833,January,2012
11,1207303.29,0,56.43,3.268,6.833,January,2012
11,1162675.85,0,58.36,3.29,6.833,January,2012
11,1376732.18,0,60.24,3.36,6.833,February,2012
11,1574287.76,1,52.23,3.409,6.833,February,2012
11,1569607.94,0,52.77,3.51,6.833,February,2012
11,1379473.03,0,61.11,3.555,6.833,February,2012
11,1438383.44,0,62.61,3.63,6.833,March,2012
11,1413382.76,0,61.44,3.669,6.833,March,2012
11,1441884.28,0,64.21,3.734,6.833,March,2012
11,1300593.61,0,67.16,3.787,6.833,March,2012
11,1300104.03,0,70.23,3.845,6.833,March,2012
11,1596325.01,0,74.19,3.891,6.664,April,2012
11,1472752.01,0,72.74,3.891,6.664,April,2012
11,1315356.99,0,71.97,3.877,6.664,April,2012
11,1236238.29,0,73.4,3.814,6.664,April,2012
11,1370251.22,0,79.07,3.749,6.664,May,2012
11,1300147.07,0,75.13,3.688,6.664,May,2012
11,1352442.31,0,72.53,3.63,6.664,May,2012
11,1297335.87,0,78.44,3.561,6.664,May,2012
11,1361595.33,0,81.67,3.501,6.664,June,2012
11,1414343.53,0,82.1,3.452,6.664,June,2012
11,1417875.42,0,84.97,3.393,6.664,June,2012
11,1355680.3,0,83.26,3.346,6.664,June,2012
11,1297028.6,0,87.86,3.286,6.664,June,2012
11,1461129.94,0,83.44,3.227,6.334,July,2012
11,1320239.51,0,82.46,3.256,6.334,July,2012
11,1344483.81,0,82.41,3.311,6.334,July,2012
11,1272395.02,0,85.43,3.407,6.334,July,2012
11,1399341.07,0,86.94,3.417,6.334,August,2012
11,1388973.65,0,86.21,3.494,6.334,August,2012
11,1421307.2,0,87.73,3.571,6.334,August,2012
11,1409515.73,0,83.17,3.62,6.334,August,2012
11,1372872.35,0,86.49,3.638,6.334,August,2012
11,1304584.4,1,85.17,3.73,6.334,September,2012
11,1267675.05,0,79.61,3.717,6.334,September,2012
11,1326132.98,0,73.64,3.721,6.334,September,2012
11,1227430.73,0,77.67,3.666,6.334,September,2012
11,1422794.26,0,73.37,3.617,6.034,October,2012
11,1311965.09,0,69.94,3.601,6.034,October,2012
11,1232073.18,0,73.77,3.594,6.034,October,2012
11,1200729.45,0,74.26,3.506,6.034,October,2012
12,1100046.37,0,49.47,2.962,13.975,February,2010
12,1117863.33,1,47.87,2.946,13.975,February,2010
12,1095421.65,0,54.83,2.915,13.975,February,2010
12,1048617.17,0,50.23,2.825,13.975,February,2010
12,1077018.27,0,53.77,2.987,13.975,March,2010
12,985594.23,0,50.11,2.925,13.975,March,2010
12,972088.34,0,59.57,3.054,13.975,March,2010
12,981615.81,0,60.06,3.083,13.975,March,2010
12,1011822.3,0,59.84,3.086,14.099,April,2010
12,1041238.87,0,59.25,3.09,14.099,April,2010
12,957997.52,0,64.95,3.109,14.099,April,2010
12,993833.44,0,64.55,3.05,14.099,April,2010
12,954220.22,0,67.38,3.105,14.099,April,2010
12,1043240.27,0,70.15,3.127,14.099,May,2010
12,966054.97,0,68.44,3.145,14.099,May,2010
12,958374.56,0,76.2,3.12,14.099,May,2010
12,955451.16,0,67.84,3.058,14.099,May,2010
12,1049357.36,0,81.39,2.941,14.099,June,2010
12,1016039.71,0,90.84,2.949,14.099,June,2010
12,956211.2,0,81.06,3.043,14.099,June,2010
12,958007.69,0,87.27,3.084,14.099,June,2010
12,951957.31,0,91.98,3.105,14.18,July,2010
12,943506.28,0,90.37,3.1,14.18,July,2010
12,916402.76,0,97.18,3.094,14.18,July,2010
12,912403.67,0,99.22,3.112,14.18,July,2010
12,913548.25,0,96.31,3.017,14.18,July,2010
12,967576.95,0,92.95,3.123,14.18,August,2010
12,928264.4,0,87.01,3.159,14.18,August,2010
12,948447.34,0,92.81,3.041,14.18,August,2010
12,1004516.46,0,93.19,3.129,14.18,August,2010
12,1075758.55,0,83.12,3.087,14.18,September,2010
12,903119.03,1,83.63,3.044,14.18,September,2010
12,852882.61,0,82.45,3.028,14.18,September,2010
12,851919.34,0,81.77,2.939,14.18,September,2010
12,850936.26,0,85.2,3.001,14.313,October,2010
12,918335.68,0,71.82,3.013,14.313,October,2010
12,862419.84,0,75.0,2.976,14.313,October,2010
12,857883.46,0,68.85,3.014,14.313,October,2010
12,955294.7,0,61.09,3.016,14.313,October,2010
12,929690.71,0,65.49,3.129,14.313,November,2010
12,942475.24,0,57.79,3.13,14.313,November,2010
12,894493.7,0,58.18,3.161,14.313,November,2010
12,1601377.41,1,47.66,3.162,14.313,November,2010
12,1069533.17,0,43.33,3.041,14.313,December,2010
12,1121934.15,0,50.01,3.203,14.313,December,2010
12,1295605.35,0,52.77,3.236,14.313,December,2010
12,1768249.89,0,52.02,3.236,14.313,December,2010
12,891736.91,1,45.64,3.148,14.313,December,2010
12,910110.24,0,37.64,3.287,14.021,January,2011
12,812011.8,0,43.15,3.312,14.021,January,2011
12,802105.5,0,53.53,3.223,14.021,January,2011
12,873119.06,0,50.74,3.342,14.021,January,2011
12,1046068.17,0,45.14,3.348,14.021,February,2011
12,1086421.57,1,51.3,3.381,14.021,February,2011
12,1128485.1,0,53.35,3.43,14.021,February,2011
12,1046203.72,0,48.45,3.53,14.021,February,2011
12,1085248.21,0,51.72,3.674,14.021,March,2011
12,997672.62,0,57.75,3.818,14.021,March,2011
12,1009502.01,0,64.21,3.692,14.021,March,2011
12,954107.32,0,54.4,3.909,14.021,March,2011
12,1005463.49,0,63.63,3.772,13.736,April,2011
12,998362.05,0,64.47,4.003,13.736,April,2011
12,990951.77,0,57.63,3.868,13.736,April,2011
12,1016019.47,0,72.12,4.134,13.736,April,2011
12,994966.1,0,68.27,4.151,13.736,April,2011
12,1021154.48,0,68.4,4.193,13.736,May,2011
12,977033.5,0,70.93,4.202,13.736,May,2011
12,924134.99,0,66.59,4.169,13.736,May,2011
12,964332.51,0,76.67,4.087,13.736,May,2011
12,970328.68,0,71.81,4.031,13.736,June,2011
12,996937.95,0,78.72,3.981,13.736,June,2011
12,986504.93,0,86.84,3.935,13.736,June,2011
12,997282.75,0,88.95,3.898,13.736,June,2011
12,961993.34,0,89.85,3.842,13.503,July,2011
12,943717.38,0,89.9,3.705,13.503,July,2011
12,936001.98,0,88.1,3.692,13.503,July,2011
12,922231.92,0,91.17,3.794,13.503,July,2011
12,890547.07,0,93.29,3.805,13.503,July,2011
12,988712.52,0,90.61,3.803,13.503,August,2011
12,955913.68,0,91.04,3.701,13.503,August,2011
12,966817.24,0,91.74,3.743,13.503,August,2011
12,1017593.47,0,94.61,3.74,13.503,August,2011
12,1052051.45,0,93.66,3.798,13.503,September,2011
12,922850.57,1,88.0,3.913,13.503,September,2011
12,889290.23,0,76.36,3.918,13.503,September,2011
12,871692.74,0,82.95,3.789,13.503,September,2011
12,866401.45,0,83.26,3.877,13.503,September,2011
12,951244.66,0,70.44,3.827,12.89,October,2011
12,927600.01,0,67.31,3.805,12.89,October,2011
12,938604.58,0,73.05,3.842,12.89,October,2011
12,990926.38,0,67.41,3.727,12.89,October,2011
12,1051944.79,0,59.77,3.828,12.89,November,2011
12,1095091.53,0,48.76,3.824,12.89,November,2011
12,970641.34,0,54.2,3.813,12.89,November,2011
12,1591920.42,1,53.25,3.622,12.89,November,2011
12,1071383.1,0,52.5,3.701,12.89,December,2011
12,1189646.45,0,42.17,3.644,12.89,December,2011
12,1293404.18,0,43.29,3.6,12.89,December,2011
12,1617612.03,0,45.4,3.541,12.89,December,2011
12,1111638.07,1,44.64,3.428,12.89,December,2011
12,945823.65,0,50.43,3.599,12.187,January,2012
12,865467.86,0,48.07,3.657,12.187,January,2012
12,855922.64,0,46.2,3.66,12.187,January,2012
12,888203.69,0,50.43,3.675,12.187,January,2012
12,1058767.95,0,50.58,3.702,12.187,February,2012
12,1199330.85,1,52.27,3.722,12.187,February,2012
12,1240048.85,0,51.8,3.781,12.187,February,2012
12,1112034.72,0,53.13,3.95,12.187,February,2012
12,1147636.96,0,52.27,4.178,12.187,March,2012
12,1113208.57,0,54.54,4.25,12.187,March,2012
12,1088498.52,0,64.44,4.273,12.187,March,2012
12,1045419.87,0,56.26,4.038,12.187,March,2012
12,1025382.22,0,64.36,4.294,12.187,March,2012
12,1128765.71,0,64.05,4.121,11.627,April,2012
12,1083811.19,0,64.28,4.254,11.627,April,2012
12,1006486.96,0,66.73,4.222,11.627,April,2012
12,1004252.38,0,77.99,4.193,11.627,April,2012
12,1073433.69,0,76.03,4.171,11.627,May,2012
12,1041995.22,0,77.27,4.186,11.627,May,2012
12,1020486.05,0,84.51,4.11,11.627,May,2012
12,991514.21,0,83.84,4.293,11.627,May,2012
12,981345.2,0,78.11,4.277,11.627,June,2012
12,1086231.47,0,84.83,4.103,11.627,June,2012
12,1019555.51,0,85.94,4.144,11.627,June,2012
12,981386.25,0,91.61,4.014,11.627,June,2012
12,943124.74,0,90.47,3.875,11.627,June,2012
12,1014898.78,0,89.13,3.765,10.926,July,2012
12,960312.75,0,95.61,3.723,10.926,July,2012
